"city_id","city_name","year","pop","density_pop","unemp_rate","gdp_prousd","peoplekilled_in_roadaccident","deaths_roadaccidents","nationals","nationals_.","eu_foreigners","eu_foreigners_.","extraeu_foreigners","extraeu_foreigners_.","nativeborn","nativeborn_.","cars","cars_perc","Capital","cold_weather","URSS_Influence","Closeness","Cultural_affinity","X"
18,"Geneva",2011,377296,2515,10,80558,0.16,6,222802,"59",99649,26.41,54845,14.54,187905,49.8,171636,45.49,0,1,0,0,0,NA
18,"Geneva",2012,379527,2530,11,80118,0.24,9,223002,"59",100743,26.54,55782,14.7,188496,49.67,172569,45.47,0,1,0,0,0,NA
18,"Geneva",2013,382099,2547,11,80638,0.18,7,223160,"58",102548,26.84,56391,14.76,189086,49.49,171881,44.98,0,1,0,0,0,NA
18,"Geneva",2014,386660,2578,11,80794,0.23,9,222869,"58",106207,27.47,57584,14.89,189794,49.09,171710,44.41,0,1,0,0,0,NA
18,"Geneva",2015,393307,2622,10,79306,0.13,5,224499,"57",109804,27.92,59004,15,191713,48.74,172500,43.86,0,1,0,0,0,NA
18,"Geneva",2016,399103,2661,11,79732,0.13,5,228681,"57",111036,27.82,59386,14.88,192963,48.35,172590,43.24,0,1,0,0,0,NA
18,"Geneva",2017,402866,2686,11,81430,0.22,9,232694,"58",110350,27.39,59822,14.85,193987,48.15,172048,42.71,0,1,0,0,0,NA
18,"Geneva",2018,407605,2717,11,83391,0.07,3,235891,"58",110761,27.17,60953,14.95,195172,47.88,170649,41.87,0,1,0,0,0,NA
18,"Geneva",2019,411367,2742,12,83747,0.15,6,238288,"58",111261,27.05,61818,15.03,196223,47.7,169360,41.17,0,1,0,0,0,NA
18,"Geneva",2020,475385,2198.5,11,62171,0.22,9,240754,"59",111737,27.16,62869,15.28,197083,50.3191666666667,169140,40.36,0,1,0,0,0,NA
19,"Bremen ",2000,539403,1655,9.5,40595,0.145,6.5,472932,"88",62368.5,14.78,58934.5,12.725,218566.363636364,52.9383333333333,189339.5,39.55,0,1,0,0,0,NA
19,"Bremen ",2001,540950,1659,8,41187,0.07,4,472983,"87",13000,2.4,55000,10.17,240049.727272727,55.5575,209539,38.74,0,1,0,0,0,NA
19,"Bremen ",2002,542987,1666,10,41193,0.0766666666666667,4.33333333333333,473109.666666667,"",13500,2.48666666666667,55866.6666666667,10.3033333333333,261533.090909091,58.1766666666667,209326,38.6066666666667,0,1,0,0,0,NA
19,"Bremen ",2003,543920,1668.5,12,41023,0.0833333333333333,4.66666666666667,473236.333333333,"",14000,2.57333333333333,56733.3333333333,10.4366666666667,283016.454545455,60.7958333333333,209113,38.4733333333333,0,1,0,0,0,NA
19,"Bremen ",2004,544853,1671,14,41331,0.09,5,473363,"87",14500,2.66,57600,10.57,304499.818181818,63.415,208900,38.34,0,1,0,0,0,NA
19,"Bremen ",2005,545932,1675,15,41190,0.24,13,473829,"87",16400,3,55900,10.24,325983.181818182,66.0341666666667,210839,38.62,0,1,0,0,0,NA
19,"Bremen ",2006,546852,1677,13,43267,0.24,13,474497,"87",16400,3,55900,10.22,347466.545454545,68.6533333333333,210094,38.42,0,1,0,0,0,NA
19,"Bremen ",2007,547934,1681,11,44458,0.31,17,476020,"87",17200,3.14,54700,9.98,368949.909090909,71.2725,186839,34.1,0,1,0,0,0,NA
19,"Bremen ",2008,547769,1680,9,44768,0.18,10,475885,"87",18200,3.32,53700,9.8,390433.272727273,73.8916666666667,186483,34.04,0,1,0,0,0,NA
19,"Bremen ",2009,547360,1679,9,40792,0.18,10,476018,"87",20100,3.67,51300,9.37,411916.636363636,76.5108333333333,186510,34.07,0,1,0,0,0,NA
19,"Bremen ",2010,547685,1680,8,43118,0.18,10,476500,"87",19900,3.63,51300,9.37,433400,79.13,188962,34.5,0,1,0,0,0,NA
19,"Bremen ",2011,547340,1679,7,45173,0.24,13,477054,"87",19100,3.49,51200,9.35,443600,81.05,192000,35.08,0,1,0,0,0,NA
19,"Bremen ",2012,544043,1669,6,46268,0.28,15,476518,"88",18500,3.4,45500,8.36,438800,80.66,194363,35.73,0,1,0,0,0,NA
19,"Bremen ",2013,546451,1676,7,46179,0.11,6,479390,"88",20800,3.81,46300,8.47,437800,80.12,196188,35.9,0,1,0,0,0,NA
19,"Bremen ",2014,548547,1683,6,46915,0.2,9,478259,"87",22700,4.14,47500,8.66,429100,78.22,198211,36.13,0,1,0,0,0,NA
19,"Bremen ",2015,551767,1693,5,46670,0.29,16,476699,"86",24800,4.49,50300,9.12,422500,76.57,199850,36.22,0,1,0,0,0,NA
19,"Bremen ",2016,557464,1710,5,46886,0.2,11,473533,"85",25000,4.48,58900,10.57,417900,74.96,202395,36.31,0,1,0,0,0,NA
19,"Bremen ",2017,565719,1735,4,47621,0.16,9,472144,"83",27700,4.9,65800,11.63,418500,73.98,205392,36.31,0,1,0,0,0,NA
19,"Bremen ",2018,568006,1742,4,47079,0.09,5,468831,"83",29200,5.14,69900,12.31,417500,73.5,207676,36.56,0,1,0,0,0,NA
19,"Bremen ",2019,569352,1746,5,47484,0.12,7,465859,"82",30300,5.32,73200,12.86,416200,73.1,208707,36.66,0,1,0,0,0,NA
19,"Bremen ",2020,567559,1741,6,43708.2,0.18,10,462431,"81",28600,5.04,38560,0,414000,72.94,209651,36.94,0,1,0,0,0,NA
20,"Murcia",2000,357166,405,12,39932.4,0.183125,15.3333333333333,352526,"99",720,0.2,3920,1.1,410745.272727273,74.0990909090909,170197.8,30.174,0,0,0,0,0,NA
20,"Murcia",2001,370745,421,12,36156.6,0.18625,20.6666666666667,354488,"96",1148,0.31,15109,4.08,407490.545454545,75.2581818181818,130744.6,23.408,0,0,0,0,0,NA
20,"Murcia",2002,377888,429,12.8571428571429,32380.8,0.189375,26,358586,"95",1100,0.29,18202,4.82,404235.818181818,76.4172727272727,91291.4,16.642,0,0,0,0,0,NA
20,"Murcia",2003,391146,444,13.7142857142857,28605,0.1925,31.3333333333333,362087,"0",1364,0,24900.5,0,400981.090909091,77.5763636363636,51838.2,9.876,0,0,0,0,0,NA
20,"Murcia",2004,398815,453,14.5714285714286,29217,0.195625,36.6666666666667,365588,"92",1628,0.41,31599,7.92,397726.363636364,78.7354545454545,12385,3.11,0,0,0,0,0,NA
20,"Murcia",2005,409810,465,15.4285714285714,30096,0.19875,42,368189,"90",3574.75,0,35389.5,0,394471.636363636,79.8945454545455,186969,45.62,0,0,0,0,0,NA
20,"Murcia",2006,416996,473,16.2857142857143,30868,0.201875,30,370652,"89",5521.5,0,39180,0,391216.909090909,81.0536363636364,196001,47,0,0,0,0,0,NA
20,"Murcia",2007,422861,480,17.1428571428571,31656,0.205,31,372482,"88",7468.25,0,42970.5,0,387962.181818182,82.2127272727273,201081,47.55,0,0,0,0,0,NA
20,"Murcia",2008,430571,489,18,31402,0.208125,21,374395,"87",9415,2.19,46761,10.86,384707.454545455,83.3718181818182,212268,49.3,0,0,0,0,0,NA
20,"Murcia",2009,436870,496,18.8571428571429,29298,0.21125,20,377262,"86",10168.5,0,48192.5,0,381452.727272727,84.5309090909091,214278,49.05,0,0,0,0,0,NA
20,"Murcia",2010,441345,501,19.7142857142857,29138,0.214375,14,380799,"86",10922,2.47,49624,11.24,378198,85.69,214302.5,49.01,0,0,0,0,0,NA
20,"Murcia",2011,437667,497,20.5714285714286,28309,0.2175,16,383990,"88",8991,2.05,44686,10.21,380596,86.96,214327,48.97,0,0,0,0,0,NA
20,"Murcia",2012,441354,501,21.4285714285714,27578,0.220625,16,384700,"87",9768,2.21,46886,10.62,381715,86.49,149842.5,34.225,0,0,0,0,0,NA
20,"Murcia",2013,438246,497,22.2857142857143,27641,0.22375,16,385923,"88",8275,1.89,44048,10.05,382646,87.31,85358,19.48,0,0,0,0,0,NA
20,"Murcia",2014,439712,499,23.1428571428571,27760,0.226875,10,388510,"88",8512,1.94,42690,9.71,384779,87.51,211600,48.12,0,0,0,0,0,NA
20,"Murcia",2015,439889,499,24,29404,0.23,10,390737,"89",8149,1.85,41003,9.32,386357,87.83,214044,48.66,0,0,0,0,0,NA
20,"Murcia",2016,441003,501,19,30123,0.39,17,392572,"89",8040,1.82,40391,9.16,387879,87.95,219121,49.69,0,0,0,0,0,NA
20,"Murcia",2017,443243,503,17,30728,0.59,26,394999,"89",13536,3.05,34708,7.83,389364,87.84,209813,47.34,0,0,0,0,0,NA
20,"Murcia",2018,447182,508,17,30607,0.36,16,397348,"89",13984,3.13,35850,8.02,391083,87.45,215272,48.14,0,0,0,0,0,NA
20,"Murcia",2019,453258,514,15,30928,0.31,14,399668,"88",8797,1.94,44793,9.88,392828,86.67,220321,48.61,0,0,0,0,0,NA
20,"Murcia",2020,459403,521,16,NA,0.17,8,401620,"87",9228,2.01,48555,10.57,394167,85.8,224000,48.76,0,0,0,0,0,NA
